NumeroIdentificacion,NombrePrestador,NaturalezaJuridica,ESE,DepartamentoPrestador,MunicipioCode,MunicipioPrestador,CantMunicipios,CantSedes,ACTIVOS,RankActivos,PASIVOS,PATRIMONIO,INGRESOS,RankIngresos,GASTOS,COSTOS,UTILIDADES,PERIODO,MargenNeto%
830001007,UNIDAD MEDICA Y DE DIAGNOSTICO S.A.,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,13,32,45977746006,434,25208881210,20768864796,183820000000,121,18375388128,145726000000,19718381423,2023,"10,73"
891855029,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,Pública,SI,CASANARE,85001,YOPAL,1,1,205848048519,110,82541433525,123306614994,183762906866,122,65725079173,139434632068,-21396804375,2023,"-11,64"
900108281,LUXOTTICA OF COLOMBIA S.A.S,Privada,NO,ANTIOQUIA,05631,SABANETA,17,74,127045000000,185,66410298104,60634535809,182832000000,123,83951031331,81332874779,17547968669,2023,"9,6"
900098476,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,126758000000,187,83228031753,43530431915,182023000000,124,27971789179,152254000000,1797678856,2023,"0,99"
900582598,ADMINISTRADORA CLINICA LA COLINA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,3,97516080779,232,73747348083,23768732696,180346000000,125,21503629969,135074000000,23768732696,2023,"13,18"
900718172,CLINICA INTERNACIONAL DE ALTA TECNOLOGIA CLINALTEC S.A.S.,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,171975000000,129,113204000000,58771179883,180031000000,126,92238051449,66898640977,20893948551,2023,"11,61"
817003166,CLÍNICA LA ESTANCIA S. A.,Privada,NO,CAUCA,19001,POPAYÁN,1,4,150199000000,152,94750467954,55448430250,178293000000,127,23921651858,154781000000,-409539089,2023,"-0,23"
899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Pública,SI,CUNDINAMARCA,25269,FACATATIVÁ,4,7,194400803738,116,48730996498,145669807240,177739301816,128,45935879891,111127127745,20676294179,2023,"11,63"
900196347,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,Pública,SI,BOLÍVAR,13430,MAGANGUÉ,2,5,145827634649,157,97898999655,47928634994,177263914455,129,14056870286,162652175183,554868986,2023,"0,31"
890905177,ESE HOSPITAL LA MARIA,Pública,SI,ANTIOQUIA,05001,MEDELLÍN,1,2,236266849606,97,141042564469,95224285137,177260444868,130,41381148114,167533729104,-31654432350,2023,"-17,86"
890807591,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,Mixta,NO,CALDAS,17001,MANIZALES,1,1,195529000000,114,136906000000,58623100207,175240000000,131,25357121991,146686000000,3197003921,2023,"1,82"
900432887,FARMART LTDA. IPS,Privada,NO,VALLE DEL CAUCA,76001,CALI,4,6,81523571224,273,54886591130,26636980094,174345000000,132,21657920555,135666000000,17021067428,2023,"9,76"
900042103,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,Pública,SI,BOLÍVAR,13001,CARTAGENA,1,1,108801802330,213,53930863785,54870938545,174175346395,133,67625080495,105644970820,905295080,2023,"0,52"
891901158,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,Pública,SI,VALLE DEL CAUCA,76834,TULUÁ,1,1,207981153691,109,140386458897,67594694794,171218965836,134,45666834993,116592624346,8959506497,2023,"5,23"
830027158,RIESGO DE FRACTURA S.A. CAYRE,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,6,10,124319000000,189,109953000000,14366640096,170891000000,135,15925916208,147533000000,7431584312,2023,"4,35"
891780185,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Pública,SI,MAGDALENA,47001,SANTA MARTA,1,1,283183770497,84,86708496478,196475274019,166588416306,136,61757774825,79934407339,24896234142,2023,"14,94"
901158187,CLINICA NUEVA DE CALI SAS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,2,118522000000,197,81390308876,37131474686,164787000000,137,18874976367,128561000000,17350285999,2023,"10,53"
800179966,CLÍNICA REINA CATALINA BARANOA,Privada,NO,ATLÁNTICO,08078,BARANOA,2,2,305588000000,78,138253000000,167335000000,159627000000,138,43945986983,89476077133,26204876672,2023,"16,42"
901085352,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,1,172526000000,128,109801000000,62724918204,158485000000,139,30492142366,99472118137,28520952235,2023,18
900407148,LAFAM SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,25,93,98549712633,228,44285406638,54264305995,156438000000,140,111287006360,37659967234,7490993640,2023,"4,79"
800212422,CLINICA FARALLONES S A,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,5,159622000000,144,173731000000,-14109287104,155333000000,141,39623327690,127500000000,-11790855684,2023,"-7,59"
860006745,CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,2,111642000000,205,69105258426,42536431745,155318000000,142,36262256146,128535000000,-9479003254,2023,"-6,1"
890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Pública,SI,CUNDINAMARCA,25290,FUSAGASUGÁ,3,13,395858860217,52,240709939137,155148921080,154785333468,143,37732830396,89896348737,27156154335,2023,"17,54"
901201887,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,Privada,NO,PUTUMAYO,86568,PUERTO ASÍS,1,1,239294000000,96,52298037691,186996000000,154673000000,144,21559481316,67162529731,65950576397,2023,"42,64"
812005522,FUNDACION AMIGOS DE LA SALUD,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,4,138469000000,165,13181770880,125287000000,153368000000,145,56510750651,96046547227,810658471,2023,"0,53"
900236850,CENTRO ONCOLOGICO DE ANTIOQUIA SA,Privada,NO,ANTIOQUIA,05266,ENVIGADO,1,1,173715000000,126,115314000000,58401324852,153066000000,146,33578726719,111246000000,8241676324,2023,"5,38"
890902922,UNIVERSIDAD PONTIFICIA BOLIVARIANA,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,5,121508000000,193,19459650726,102049000000,152313000000,147,36206468298,114042000000,2064264560,2023,"1,36"
891180098,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,Pública,SI,CAQUETÁ,18001,FLORENCIA,3,4,136901906721,167,44660182551,92241724170,149606223565,148,51107954586,84798895866,13699373113,2023,"9,16"
890209698,CLINICA CHICAMOCHA S.A,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,5,163349000000,138,108486000000,54863187586,149493000000,149,24769029796,125026000000,-302510482,2023,"-0,2"
890501438,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ,Pública,SI,NORTE DE SANTANDER,54498,OCAÑA,4,13,184255147201,119,38913611267,145341535934,145819960966,150,44222935771,97560506953,4036518241,2023,"2,77"
860070301,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,8,50474059622,405,42400249654,8073809968,145545000000,151,101922357744,36709957855,6912642256,2023,"4,75"
900038926,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA SA,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,14,26,105501000000,218,86264079445,19236600625,144183000000,152,28104776353,115147000000,931171826,2023,"0,65"
830104627,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,Privada,NO,CUNDINAMARCA,25754,SOACHA,1,1,130275000000,182,99588500768,30686174940,143692000000,153,37912072246,99585635983,6194472681,2023,"4,31"
800012189,CLINICA SAN JOSE DE CUCUTA SA,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,156452000000,145,38009375039,118442000000,143533000000,154,54322076995,88114361815,1096977876,2023,"0,76"
891180134,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,Pública,SI,HUILA,41551,PITALITO,1,1,161096989998,142,13932855846,147164134152,142006872130,155,36209106974,102521804590,3275960566,2023,"2,31"
832003167,CLÍNICA UNIVERSIDAD DE LA SABANA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,4,131278000000,180,53896857548,77380658103,139596000000,156,35483432875,102613000000,1500271158,2023,"1,07"
815000316,E.S.E. HOSPITAL RAUL OREJUELA BUENO,Pública,SI,VALLE DEL CAUCA,76520,PALMIRA,1,36,109234832450,211,8468433899,100766398551,137761817652,157,25700283652,52817397440,59244136560,2023,43
900482242,CENTRO HOSPITALARIO SERENA DEL MAR S.A.,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,541016000000,31,498208000000,42807338029,137719000000,158,97507501374,139616000000,-99404679644,2023,"-72,18"
892399994,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,Pública,SI,CESAR,20001,VALLEDUPAR,1,1,256897923546,92,120082056602,136815866943,137392839511,159,59671662301,51301807342,26419369867,2023,"19,23"
800176807,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",Privada,NO,NARIÑO,52001,PASTO,16,18,87120339444,257,43850566170,43269773274,137069000000,160,31430813738,97650425305,7987588461,2023,"5,83"
891380054,FUNDACION HOSPITAL SAN JOSE DE BUGA,Privada,NO,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1,1,131241000000,181,37764589221,93475989723,137024000000,161,27226241918,100368000000,9430286521,2023,"6,88"
800000118,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,Pública,SI,QUINDÍO,63001,ARMENIA,1,1,217961038752,104,7147298491,210813740261,134480339078,162,31817171589,97322756327,5340411162,2023,"3,97"
890985703,ESE HOSPITAL MARCO FIDEL SUAREZ,Pública,SI,ANTIOQUIA,05088,BELLO,1,2,126848836506,186,50469258686,76379577820,133686818498,163,19595509441,109009773680,5081535377,2023,"3,8"
890981374,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,2,2,117789000000,199,28037827623,89751531614,133663000000,164,38535700770,78557628823,16569984363,2023,"12,4"
839000356,SOCIEDAD MEDICA CLINICA MAICAO S.A,Privada,NO,LA GUAJIRA,44430,MAICAO,1,1,94021535233,240,19619012561,74402522672,133289000000,165,29267690424,45945317162,58076198992,2023,"43,57"
813005431,SOCIEDAD CLÍNICA EMCOSALUD S.A. SIGLA CLINICA EMCOSALUD S.A.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,3,3,134703000000,173,56431540845,78271708982,132714000000,166,32062973591,91009136432,9641961699,2023,"7,27"
890303841,HOSPITAL DE SAN JUAN DE DIOS,Privada,NO,VALLE DEL CAUCA,76001,CALI,2,2,161588000000,140,134845000000,26743316983,132064000000,167,36503825031,94353908926,1206455003,2023,"0,91"
806010305,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,Pública,SI,BOLÍVAR,13001,CARTAGENA,1,46,130001412538,183,35961970476,94039442062,131070769100,168,40951874720,76832559191,13286335189,2023,"10,14"
890480135,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,3,118113000000,198,42142866281,75969931237,130249000000,169,27460853104,66483955842,36304434087,2023,"27,87"
860007373,FUNDACION HOSPITAL SAN CARLOS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,219453000000,103,79549307800,139904000000,130032000000,170,31971021824,91586468863,6474846178,2023,"4,98"
824000687,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S.,Privada,NO,CESAR,20001,VALLEDUPAR,3,4,165730000000,134,56110439710,109620000000,128633000000,171,28692341991,69937316745,30002852352,2023,"23,32"
800126785,EMERMEDICA S.A. SERVICIOS DE AMBULANCIA PREPAGADOS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,9,10,38313682461,481,23385450468,14928231993,128130000000,172,56391252466,68473209273,3265098744,2023,"2,55"
807004352,EMPRESA SOCIAL DEL ESTADO IMSALUD,Pública,SI,NORTE DE SANTANDER,54001,CÚCUTA,1,37,135747039113,169,20016769004,115730270109,127059807328,173,38394405671,64964585020,23700816636,2023,"18,65"
900465319,OINSAMED S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,123149000000,191,92370047580,30778741929,125302000000,174,30828065955,86682814721,7790619763,2023,"6,22"
830108482,INVERSIONES DAMA SALUD SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,27,62,63052349901,337,59881425869,3170924032,125242000000,175,36763452529,90510151085,-2031646872,2023,"-1,62"
900274660,INSTITUTO COLOMBIANO DEL DOLOR S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,2,5,90746099674,250,49839995051,40906104623,124809000000,176,13677673447,102415000000,8716385832,2023,"6,98"
900900122,HEALTH & LIFE IPS SAS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,12,18,123302000000,190,69686417704,53615092271,123916000000,177,37144565546,78755924737,8015867545,2023,"6,47"
900421895,FUNDACIÓN CLINICA DEL NORTE,Privada,NO,ANTIOQUIA,05088,BELLO,1,1,118859000000,196,106956000000,11902599032,123514000000,178,19391157640,104112000000,10346325,2023,"0,01"
890801099,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,Pública,SI,CALDAS,17001,MANIZALES,2,3,147975527163,153,18391886795,129583640368,122948084409,179,34097814891,77868443370,10981826148,2023,"8,93"
891409981,CLINICA LOS ROSALES S.A,Privada,NO,RISARALDA,66001,PEREIRA,1,1,197518000000,113,192640000000,4877576814,122190000000,180,37724462219,107589000000,-23124050785,2023,"-18,92"
860006560,LIGA COLOMBIANA CONTRA EL CÁNCER,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,79371356704,282,21961738422,57409618282,122130000000,181,9596670809,105278000000,7255241610,2023,"5,94"
891200240,HOSPITAL INFANTIL LOS ANGELES,Privada,NO,NARIÑO,52001,PASTO,1,2,108771000000,214,12842217515,95928589384,121322000000,182,30589656339,70648156501,20083965712,2023,"16,55"
900817788,CLÍNICA DE MARLY JORGE CAVELIER GAVIRIA SAS,Privada,NO,CUNDINAMARCA,25175,CHÍA,1,1,301159000000,80,39961038309,261198000000,120250000000,183,27071450944,72515580630,20662487201,2023,"17,18"
811007144,CEDIMED S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,8,133586000000,176,85369755092,48215885314,119363000000,184,26493512704,75507180257,17362527343,2023,"14,55"
860013874,INSTITUTO ROOSEVELT,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,6,110317000000,209,53608485205,56708184536,118869000000,185,20737840769,95286194342,2844588376,2023,"2,39"
812004935,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,2,135496000000,171,97154325353,38341626316,117663000000,186,36890197078,57517748592,23254923597,2023,"19,76"
800183943,CLINICA SANTA MARIA SAS,Privada,NO,SUCRE,70001,SINCELEJO,1,1,112601000000,204,59705127765,52895606743,117255000000,187,18011587136,94101396255,5142403342,2023,"4,39"
830510991,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,Privada,NO,SUCRE,70001,SINCELEJO,1,1,142501000000,161,46911370979,95589559458,116671000000,188,22560292045,83456465125,10654457475,2023,"9,13"
890399020,FUNDACION CLINICA INFANTIL CLUB NOEL,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,161131000000,141,30352269874,130779000000,115654000000,189,21212434307,83788673518,10653290644,2023,"9,21"
800231215,HOSPITAL DEL SARARE ESE,Pública,SI,ARAUCA,81736,SARAVENA,1,10,122841220240,192,15426560631,107414659609,114898389655,190,27194765934,65429080089,22274543632,2023,"19,39"
819002176,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,146901000000,154,73934127605,72966642618,114450000000,191,40750671087,62196234462,11503388699,2023,"10,05"
800049104,LABORATORIO CLINICO COLMEDICOS IPS S.A.S - COLMEDICOS S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,7,23,61062191723,346,30916257118,30145934605,113507000000,192,28429223799,71742125655,13335381699,2023,"11,75"
806015201,GESTIÓN SALUD SAS,Privada,NO,BOLÍVAR,13836,TURBACO,3,5,103298000000,223,65086290340,38211267702,113023000000,193,42001506641,60261016994,10760687258,2023,"9,52"
812005130,ESPECIALISTAS ASOCIADOS S.A.,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,3,134302000000,174,49443878581,84858603457,111570000000,194,35551215321,68205037443,7813495148,2023,7
802021332,CLINICA CENTRO S.A,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,2,94202993022,239,37322212207,56880780815,110803000000,195,13360177316,92825442782,4617525613,2023,"4,17"
806007650,CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,93751321697,241,62187630164,31563691533,109899000000,196,13558230811,90351384785,5989881424,2023,"5,45"
900491883,CLINICA LA ERMITA DE CARTAGENA S.A.S.,Privada,NO,BOLÍVAR,13001,CARTAGENA,3,7,78386442520,283,77732278666,654163854,108585000000,197,16170250319,92978278208,-563993814,2023,"-0,52"
900740827,CLINICA UNIVERSITARIA MEDICINA INTEGRAL S.A. - CUMI,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,1,152220000000,148,69735570222,82483942835,108506000000,198,9917049802,91065897051,7523215293,2023,"6,93"
900699086,CHRISTUS SINERGIA CLINICA PALMA REAL S.A.S.,Privada,NO,VALLE DEL CAUCA,76520,PALMIRA,1,3,171129000000,130,198984000000,-27854962651,108169000000,199,33281721953,88686465375,-13798719184,2023,"-12,76"
800190884,CLINICA ANTIOQUIA S.A.,Privada,NO,ANTIOQUIA,05360,ITAGUI,2,4,83350065504,268,51700413052,31649652452,108053000000,200,17805151646,89923158391,324664106,2023,"0,3"
900123612,NEFROUROS MOM SAS,Privada,NO,ANTIOQUIA,05266,ENVIGADO,11,13,233497000000,98,200973000000,32523441615,106571000000,201,35477673961,63641040013,7452536354,2023,"6,99"
890903777,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,110346000000,208,60573588390,49772055552,106230000000,202,22826475293,93088618552,-9684870887,2023,"-9,12"
900611961,MAPLE RESPIRATORY IPS SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,11,11,108540000000,216,43140314630,65399283371,105644000000,203,55542504495,34816674756,15284348813,2023,"14,47"
900468665,VIDAMEDICAL BOGOTA IPS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,2,62918580590,338,26352959590,36565621000,105060000000,204,31717938095,60366787490,12974889000,2023,"12,35"
800084362,HOSPITAL CIVIL DE IPIALES ESE,Pública,SI,NARIÑO,52356,IPIALES,1,1,166098368254,133,41067257332,125031110922,105011624050,205,40462687718,61661135551,2887800780,2023,"2,75"
891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Pública,SI,BOYACÁ,15238,DUITAMA,3,3,133950110547,175,9516008988,124434101559,104306114750,206,23340839184,70566080046,10399195520,2023,"9,97"
900249425,PHARMASAN S.A.S.,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,76530729082,296,46416406695,30114322387,103303000000,207,28688739140,71491647608,3122980831,2023,"3,02"
835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Pública,SI,VALLE DEL CAUCA,76109,BUENAVENTURA,1,19,131777099889,178,136936351670,-5159251781,102432158960,208,55501092367,76692021988,-29760955395,2023,"-29,05"
891408586,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,Privada,NO,RISARALDA,66001,PEREIRA,3,5,132944000000,177,21751179288,111193000000,102415000000,209,12117008105,77006087770,13291686391,2023,"12,98"
811038014,GRUPO ONCOLOGICO INTERNACIONAL S.A. Y/O CLINICA DE ONCOLOGÍA ASTORGA,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,2,135541000000,170,79064961683,56476307344,102172000000,210,26989174788,69438857416,5744331964,2023,"5,62"
890980757,ESE HOSPITAL CESAR URIBE PIEDRAHITA,Pública,SI,ANTIOQUIA,05154,CAUCASIA,2,2,169361314509,132,127265838053,42095476456,101459053946,211,20850189076,86826690678,-6217825808,2023,"-6,13"
812005726,EMPRESA SOCIAL DEL ESTADO VIDASINU,Pública,SI,CÓRDOBA,23001,MONTERÍA,1,50,101348765311,226,1781657795,99567107515,101126380374,212,23002188295,76072881323,2051310756,2023,"2,03"
800254132,MEDICADIZ S.A.S,Privada,NO,TOLIMA,73001,IBAGUÉ,1,2,195496000000,115,35982336074,159513000000,100040000000,213,19715734723,80682210756,-358027862,2023,"-0,36"
800117564,CLINICA DE LA MUJER S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,7,73644232168,304,38703983624,34940248544,99158857452,214,19833362685,74024527280,5300967487,2023,"5,35"
900077584,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,Privada,NO,VALLE DEL CAUCA,76001,CALI,9,19,45801518725,436,30198775377,15602743348,98827617413,215,59537915533,38569401822,720300058,2023,"0,73"
890938774,CLINICA DEL PRADO S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,2,180878000000,122,171287000000,9591126648,98420154562,216,32027130263,69675923515,-3282899216,2023,"-3,34"
890905166,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",Pública,SI,ANTIOQUIA,05088,BELLO,1,1,359072956585,61,168920137014,190152819571,98300287687,217,19707715887,75675646551,2916925248,2023,"2,97"
890701033,HOSPITAL SAN RAFAEL - EMPRESA SOCIAL DEL ESTADO,Pública,SI,TOLIMA,73268,ESPINAL,1,3,84237739305,263,3559863844,80677875461,97925021741,218,35447924022,59747897387,2729200332,2023,"2,79"
891200679,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,Pública,SI,PUTUMAYO,86001,MOCOA,1,2,182427479031,120,21622691212,160804787818,97149162133,219,16252211843,49017969159,31878981131,2023,"32,81"
900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Pública,SI,SANTANDER,68755,SOCORRO,3,3,63853717423,332,8730412302,55123305120,95679960848,220,20823393180,65899582554,8956985113,2023,"9,36"
892120115,E.S.E. HOSPITAL SAN JOSE DE MAICAO,Pública,SI,LA GUAJIRA,44430,MAICAO,1,3,141652451413,163,43285156526,98367294887,95513509321,221,31476974809,32550211738,31486322774,2023,"32,97"
900213617,CORPORACION CLINICA,Privada,NO,META,50001,VILLAVICENCIO,1,1,93270568357,244,76472468379,16798099978,93927110017,222,18282227693,75550800355,94081969,2023,"0,1"
800037021,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Pública,SI,META,50313,GRANADA,1,1,103805255174,222,33414941850,70390313324,92988422543,223,20686394194,57627022900,14675005449,2023,"15,78"
900016598,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,87230315979,256,40129522895,47100793084,92347215706,224,17077628376,70475820328,4793767002,2023,"5,19"
890400693,CLINICA BLAS DE LEZO S.A.,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,2,80133775913,277,50368673314,29765102599,90817490022,225,34201592681,62642383134,-6026485793,2023,"-6,64"
892000401,INVERSIONES CLINICA DEL META S.A.,Privada,NO,META,50001,VILLAVICENCIO,1,2,94833579815,238,70728597298,24104982517,90676916080,226,34916190915,67992826560,-12232101395,2023,"-13,49"
900386591,GYO MEDICAL I.P.S. S.A.S.,Privada,NO,CASANARE,85001,YOPAL,5,5,86135784671,258,56057684726,30078099945,90669162613,227,42591121107,38405835408,9672206098,2023,"10,67"
